idiom,label,count
var_2C = dword ptr -2Ch  | * | var_10 = dword ptr -10h ,data,4
"mov cl, [eax+2]  | * | jz loc_4060B3 ",gcc,1
"cmp cl, 5Ah   | * | xor eax, eax ",gcc,1
"jz loc_4060B3  | * | cmp cl, 45h  ",gcc,1
"xor eax, eax  | * | jnz loc_406091 ",gcc,1
"cmp cl, 45h   | * | jmp loc_4060CA ",gcc,1
jnz loc_406091  | * | loc_40616C:  ,gcc,1
"jmp loc_4060CA  | * | lea eax, [edx+1] ",gcc,1
"loc_40616C:   | * | mov [esi+0Ch], eax ",gcc,1
"lea eax, [edx+1]  | * | mov bl, [edx+1] ",gcc,1
"mov [esi+0Ch], eax  | * | mov edx, eax ",gcc,1
"mov bl, [edx+1]  | * | mov ebp, 38h  ",gcc,1
"mov edx, eax  | * | jmp loc_4060FD ",gcc,1
"mov ebp, 38h   | * | align 4 ",gcc,1
jmp loc_4060FD  | * | loc_406184:  ,gcc,1
"loc_406184:   | * | mov ebx, [eax+10h] ",gcc,1
"mov eax, [eax+4]  | * | test ebx, ebx ",gcc,1
"mov ebx, [eax+10h]  | * | jz loc_4060EE ",gcc,1
"test ebx, ebx  | * | mov eax, [eax+4] ",gcc,1
"jz loc_4060EE  | * | sub [esi+30h], eax ",gcc,1
"mov eax, [eax+4]  | * | jmp loc_4060EE ",gcc,1
"sub [esi+30h], eax  | * | loc_40619D:  ",gcc,1
"jmp loc_4060EE  | * | xor ecx, ecx ",gcc,1
loc_40619D:   | * | jmp short loc_406125 ,gcc,1
"xor ecx, ecx  | * | _d_expr_primary endp ",gcc,1
jmp short loc_406125  | * | align 4 ,gcc,1
_d_expr_primary endp  | * | _d_template_args proc near  ,gcc,1
"sub esp, 20h  | * | mov edi, [eax+2Ch] ",gcc,1
"mov ebx, eax  | * | mov ecx, [eax+0Ch] ",gcc,1
"mov edi, [eax+2Ch]  | * | mov al, [ecx] ",gcc,1
"mov ecx, [eax+0Ch]  | * | sub eax, 49h  ",gcc,1
"mov al, [ecx]  | * | cmp al, 1 ",gcc,1
"sub eax, 49h   | * | ja short loc_406231 ",gcc,1
"cmp al, 1  | * | lea edx, [ecx+1] ",gcc,1
"ja short loc_406231  | * | mov [ebx+0Ch], edx ",gcc,1
"lea edx, [ecx+1]  | * | mov al, [ecx+1] ",gcc,1
"mov [ebx+0Ch], edx  | * | cmp al, 45h  ",gcc,1
"mov al, [ecx+1]  | * | jz loc_40626E ",gcc,1
"cmp al, 45h   | * | mov [esp+2Ch+var_10], 0 ",gcc,1
"jz loc_40626E  | * | lea esi, [esp+2Ch+var_10] ",gcc,1
"mov [esp+2Ch+var_10], 0  | * | jmp short loc_40620E ",gcc,1
"lea esi, [esp+2Ch+var_10]  | * | align 4 ",gcc,2
jmp short loc_40620E  | * | loc_4061DC:  ,gcc,1
"align 4  | * | mov eax, ebx ",gcc,11
loc_4061DC:   | * | call _d_type ,gcc,1
"mov eax, ebx  | * | loc_4061E3:  ",gcc,1
loc_4061E3:   | * | jz short loc_406231 ,gcc,1
"test eax, eax  | * | mov [esp+2Ch+var_2C], 0 ",gcc,2
"jz short loc_406231  | * | mov ecx, eax ",gcc,1
"mov [esp+2Ch+var_2C], 0  | * | mov edx, 2Bh  ",gcc,2
"mov ecx, eax  | * | mov eax, ebx ",gcc,28
"mov edx, 2Bh   | * | call _d_make_comp ",gcc,2
"mov [esi], eax  | * | jz short loc_406231 ",gcc,1
"test eax, eax  | * | lea esi, [eax+8] ",gcc,3
"jz short loc_406231  | * | mov edx, [ebx+0Ch] ",gcc,1
"lea esi, [eax+8]  | * | mov al, [edx] ",gcc,1
"mov edx, [ebx+0Ch]  | * | cmp al, 45h  ",gcc,1
"mov al, [edx]  | * | jz short loc_40625C ",gcc,1
"cmp al, 45h   | * | loc_40620E:  ",gcc,1
"jz short loc_40625C  | * | cmp al, 49h  ",gcc,1
loc_40620E:   | * | jl short loc_4061DC ,gcc,1
"cmp al, 49h   | * | cmp al, 4Ah  ",gcc,1
jl short loc_4061DC  | * | jle short loc_406244 ,gcc,1
"cmp al, 4Ah   | * | cmp al, 4Ch  ",gcc,1
jle short loc_406244  | * | jz short loc_406250 ,gcc,1
"cmp al, 4Ch   | * | cmp al, 58h  ",gcc,1
jz short loc_406250  | * | jnz short loc_4061DC ,gcc,1
"cmp al, 58h   | * | inc edx ",gcc,1
"jnz short loc_4061DC  | * | mov [ebx+0Ch], edx ",gcc,1
"inc edx  | * | mov eax, ebx ",gcc,3
"mov [ebx+0Ch], edx  | * | call _d_expression ",gcc,2
"mov eax, ebx  | * | mov edx, [ebx+0Ch] ",gcc,2
"call _d_expression  | * | cmp byte ptr [edx], 45h  ",gcc,1
"mov edx, [ebx+0Ch]  | * | jz short loc_40623C ",gcc,1
"cmp byte ptr [edx], 45h   | * | loc_406231:  ",gcc,1
"jz short loc_40623C  | * | xor eax, eax ",gcc,1
loc_406231:   | * | loc_406233:  ,gcc,1
"xor eax, eax  | * | add esp, 20h ",gcc,1
loc_406233:   | * | pop ebx ,gcc,1
retn  | * | loc_40623C:  ,gcc,1
"loc_40623C:   | * | mov [ebx+0Ch], edx ",gcc,1
inc edx  | * | jmp short loc_4061E3 ,gcc,1
"mov [ebx+0Ch], edx  | * | align 4 ",gcc,2
jmp short loc_4061E3  | * | loc_406244:  ,gcc,1
loc_406244:   | * | call _d_template_args ,gcc,1
"mov eax, ebx  | * | jmp short loc_4061E3 ",gcc,2
call _d_template_args  | * | align 10h ,gcc,1
jmp short loc_4061E3  | * | loc_406250:  ,gcc,1
"align 10h  | * | mov eax, ebx ",gcc,2
loc_406250:   | * | call _d_expr_primary ,gcc,1
call _d_expr_primary  | * | align 4 ,gcc,1
jmp short loc_4061E3  | * | loc_40625C:  ,gcc,1
"loc_40625C:   | * | mov [ebx+0Ch], edx ",gcc,1
"inc edx  | * | mov [ebx+2Ch], edi ",gcc,1
"mov [ebx+0Ch], edx  | * | mov eax, [esp+2Ch+var_10] ",gcc,1
"mov [ebx+2Ch], edi  | * | add esp, 20h ",gcc,1
"mov eax, [esp+2Ch+var_10]  | * | pop ebx ",gcc,1
pop edi  | * | loc_40626E:  ,gcc,1
"retn  | * | add ecx, 2 ",gcc,1
"loc_40626E:   | * | mov [ebx+0Ch], ecx ",gcc,1
"add ecx, 2  | * | mov [esp+2Ch+var_2C], 0 ",gcc,1
"mov [ebx+0Ch], ecx  | * | xor ecx, ecx ",gcc,1
"xor ecx, ecx  | * | mov eax, ebx ",gcc,3
"mov eax, ebx  | * | jmp short loc_406233 ",gcc,1
call _d_make_comp  | * | _d_template_args endp ,gcc,1
jmp short loc_406233  | * | align 4 ,gcc,1
_d_template_args endp  | * | _d_name proc near  ,gcc,1
"sub esp, 2Ch  | * | mov eax, [eax+0Ch] ",gcc,3
"mov esi, eax  | * | mov dl, [eax] ",gcc,1
"mov eax, [eax+0Ch]  | * | sub edx, 4Ch  ",gcc,1
"mov dl, [eax]  | * | cmp dl, 0Eh ",gcc,1
"sub edx, 4Ch   | * | jbe short loc_4062C4 ",gcc,1
"cmp dl, 0Eh  | * | def_4062C7:  ",gcc,1
"jbe short loc_4062C4  | * | mov eax, esi  ",gcc,1
def_4062C7:   | * | call _d_unqualified_name ,gcc,1
"mov eax, esi   | * | mov ebx, eax ",gcc,2
"call _d_unqualified_name  | * | mov eax, [esi+0Ch] ",gcc,1
"mov ebx, eax  | * | cmp byte ptr [eax], 49h  ",gcc,2
"mov eax, [esi+0Ch]  | * | jz loc_40643F ",gcc,1
"cmp byte ptr [eax], 49h   | * | loc_4062B7:  ",gcc,1
"jz loc_40643F  | * | mov eax, ebx ",gcc,1
"loc_4062B7:   | * | add esp, 2Ch ",gcc,1
retn  | * | loc_4062C4:  ,gcc,1
"align 4  | * | movzx edx, dl ",gcc,1
loc_4062C4:   | * | jmp ds:jpt_4062C7[edx*4]  ,gcc,1
"movzx edx, dl  | * | align 10h ",gcc,1
jmp ds:jpt_4062C7[edx*4]   | * | loc_4062D0:  ,gcc,1
align 10h  | * | inc eax  ,gcc,1
"loc_4062D0:   | * | mov [esi+0Ch], eax ",gcc,1
"inc eax   | * | xor edx, edx ",gcc,1
"mov [esi+0Ch], eax  | * | mov eax, esi ",gcc,1
"mov eax, esi  | * | mov ebx, eax ",gcc,6
"call _d_encoding  | * | mov edx, [esi+0Ch] ",gcc,1
"mov ebx, eax  | * | cmp byte ptr [edx], 45h  ",gcc,1
"mov edx, [esi+0Ch]  | * | jz loc_406504 ",gcc,1
"cmp byte ptr [edx], 45h   | * | loc_4062EB:  ",gcc,1
"jz loc_406504  | * | xor ebx, ebx ",gcc,1
"loc_4062EB:   | * | lea esi, [esi+0] ",gcc,1
"xor ebx, ebx  | * | loc_4062F0:  ",gcc,1
"lea esi, [esi+0]  | * | mov eax, ebx ",gcc,2
"loc_4062F0:   | * | add esp, 2Ch ",gcc,1
retn  | * | loc_4062FC:  ,gcc,1
"align 4  | * | cmp byte ptr [eax+1], 74h  ",gcc,1
loc_4062FC:   | * | jz loc_4063FC ,gcc,1
"cmp byte ptr [eax+1], 74h   | * | xor edx, edx ",gcc,1
"jz loc_4063FC  | * | mov eax, esi ",gcc,1
"xor edx, edx  | * | call _d_substitution ",gcc,2
"call _d_substitution  | * | mov eax, [esi+0Ch] ",gcc,1
"mov eax, [esi+0Ch]  | * | jnz short loc_4062B7 ",gcc,1
"cmp byte ptr [eax], 49h   | * | loc_406319:  ",gcc,1
"jnz short loc_4062B7  | * | mov eax, esi ",gcc,1
loc_406319:   | * | call _d_template_args ,gcc,1
"mov eax, esi  | * | mov [esp+3Ch+var_3C], eax ",gcc,2
"call _d_template_args  | * | mov ecx, ebx ",gcc,1
"mov [esp+3Ch+var_3C], eax  | * | mov edx, 4 ",gcc,5
"mov ecx, ebx  | * | mov eax, esi ",gcc,4
"mov edx, 4  | * | call _d_make_comp ",gcc,5
call _d_make_comp  | * | jmp short loc_4062B7 ,gcc,1
"mov ebx, eax  | * | align 4 ",gcc,1
jmp short loc_4062B7  | * | loc_406338:  ,gcc,1
align 4  | * | inc eax  ,gcc,1
"loc_406338:   | * | mov [esi+0Ch], eax ",gcc,1
"inc eax   | * | mov ecx, 1 ",gcc,1
"mov [esi+0Ch], eax  | * | lea edx, [esp+3Ch+var_20] ",gcc,1
"mov ecx, 1  | * | mov eax, esi ",gcc,1
"lea edx, [esp+3Ch+var_20]  | * | call _d_cv_qualifiers ",gcc,2
"mov eax, esi  | * | mov ebp, eax ",gcc,2
"call _d_cv_qualifiers  | * | test eax, eax ",gcc,3
"mov ebp, eax  | * | jz short loc_4062EB ",gcc,1
"test eax, eax  | * | mov eax, [esi+0Ch] ",gcc,1
"jz short loc_4062EB  | * | mov bl, [eax] ",gcc,1
"mov eax, [esi+0Ch]  | * | xor edi, edi ",gcc,1
"mov bl, [eax]  | * | lea esi, [esi+0] ",gcc,1
"xor edi, edi  | * | loc_40635C:  ",gcc,1
"lea esi, [esi+0]  | * | test bl, bl ",gcc,1
loc_40635C:   | * | jz short loc_4063D8 ,gcc,1
"test bl, bl  | * | loc_406360:  ",gcc,1
"jz short loc_4063D8  | * | cmp bl, 44h  ",gcc,1
loc_406360:   | * | jz loc_4064BC ,gcc,1
"cmp bl, 44h   | * | loc_406369:  ",gcc,1
"jz loc_4064BC  | * | lea edx, [ebx-30h] ",gcc,1
"loc_406369:   | * | cmp dl, 9 ",gcc,1
"lea edx, [ebx-30h]  | * | jbe loc_406464 ",gcc,1
"cmp dl, 9  | * | lea edx, [ebx-61h] ",gcc,1
"jbe loc_406464  | * | cmp dl, 19h ",gcc,1
"lea edx, [ebx-61h]  | * | jbe loc_406464 ",gcc,1
"cmp dl, 19h  | * | cmp bl, 43h  ",gcc,1
jbe loc_406464  | * | jz loc_406464 ,gcc,1
"cmp bl, 43h   | * | cmp bl, 55h  ",gcc,1
jz loc_406464  | * | jz loc_406464 ,gcc,2
"cmp bl, 55h   | * | cmp bl, 4Ch  ",gcc,1
"cmp bl, 4Ch   | * | cmp bl, 53h  ",gcc,1
jz loc_406464  | * | jz loc_4064F0 ,gcc,1
"cmp bl, 53h   | * | cmp bl, 49h  ",gcc,1
jz loc_4064F0  | * | jz loc_4064D8 ,gcc,1
"cmp bl, 49h   | * | cmp bl, 54h  ",gcc,1
jz loc_4064D8  | * | jz loc_406595 ,gcc,1
"cmp bl, 54h   | * | cmp bl, 45h  ",gcc,1
jz loc_406595  | * | jz loc_4065EF ,gcc,1
"cmp bl, 45h   | * | cmp bl, 4Dh  ",gcc,1
jz loc_4065EF  | * | jnz short loc_4063D8 ,gcc,1
"cmp bl, 4Dh   | * | test edi, edi ",gcc,1
jnz short loc_4063D8  | * | jz short loc_4063D8 ,gcc,1
"test edi, edi  | * | lea edx, [eax+1] ",gcc,1
"jz short loc_4063D8  | * | mov [esi+0Ch], edx ",gcc,1
"lea edx, [eax+1]  | * | mov bl, [eax+1] ",gcc,1
"mov [esi+0Ch], edx  | * | mov eax, edx ",gcc,1
"mov bl, [eax+1]  | * | test bl, bl ",gcc,1
"mov eax, edx  | * | jnz short loc_406360 ",gcc,1
"test bl, bl  | * | loc_4063D8:  ",gcc,1
"jnz short loc_406360  | * | mov dword ptr [ebp+0], 0 ",gcc,1
"loc_4063D8:   | * | xor ebx, ebx ",gcc,1
"mov dword ptr [ebp+0], 0  | * | jmp loc_4062F0 ",gcc,1
jmp loc_4062F0  | * | loc_4063E8:  ,gcc,1
"align 4  | * | mov eax, esi  ",gcc,1
loc_4063E8:   | * | call _d_unqualified_name ,gcc,1
"call _d_unqualified_name  | * | mov eax, ebx ",gcc,1
"mov ebx, eax  | * | add esp, 2Ch ",gcc,2
retn  | * | loc_4063FC:  ,gcc,1
"align 4  | * | add eax, 2 ",gcc,1
"loc_4063FC:   | * | mov [esi+0Ch], eax ",gcc,1
"add eax, 2  | * | mov eax, esi ",gcc,1
"mov [esi+0Ch], eax  | * | call _d_unqualified_name ",gcc,1
"call _d_unqualified_name  | * | mov ecx, 3 ",gcc,1
"mov ebx, eax  | * | mov edx, offset aStd  ",gcc,1
"mov ecx, 3  | * | mov eax, esi ",gcc,1
"mov edx, offset aStd   | * | call _d_make_name ",gcc,1
"mov eax, esi  | * | mov [esp+3Ch+var_3C], ebx ",gcc,1
"call _d_make_name  | * | mov ecx, eax ",gcc,1
"mov [esp+3Ch+var_3C], ebx  | * | mov edx, 1 ",gcc,1
"mov ecx, eax  | * | mov eax, esi ",gcc,2
"mov edx, 1  | * | call _d_make_comp ",gcc,2
"call _d_make_comp  | * | add dword ptr [esi+30h], 3 ",gcc,1
"mov ebx, eax  | * | mov eax, [esi+0Ch] ",gcc,1
"add dword ptr [esi+30h], 3  | * | cmp byte ptr [eax], 49h  ",gcc,1
"mov eax, [esi+0Ch]  | * | jnz loc_4062B7 ",gcc,1
"cmp byte ptr [eax], 49h   | * | loc_40643F:  ",gcc,1
"jnz loc_4062B7  | * | test ebx, ebx ",gcc,1
loc_40643F:   | * | jz loc_4062EB ,gcc,1
"test ebx, ebx  | * | mov eax, [esi+20h] ",gcc,1
"jz loc_4062EB  | * | cmp eax, [esi+24h] ",gcc,1
"mov eax, [esi+20h]  | * | jge loc_4062EB ",gcc,1
"cmp eax, [esi+24h]  | * | mov edx, [esi+1Ch] ",gcc,2
"jge loc_4062EB  | * | mov [edx+eax*4], ebx ",gcc,1
"mov edx, [esi+1Ch]  | * | inc eax ",gcc,2
"mov [edx+eax*4], ebx  | * | mov [esi+20h], eax ",gcc,1
inc eax  | * | jmp loc_406319 ,gcc,1
"mov [esi+20h], eax  | * | align 4 ",gcc,1
jmp loc_406319  | * | loc_406464:  ,gcc,1
loc_406464:   | * | call _d_unqualified_name ,gcc,1
"mov eax, esi  | * | loc_40646B:  ",gcc,1
"call _d_unqualified_name  | * | test edi, edi ",gcc,1
loc_40646B:   | * | jz short loc_4064B8 ,gcc,1
"test edi, edi  | * | mov edx, 1 ",gcc,1
jz short loc_4064B8  | * | loc_406474:  ,gcc,1
"mov edx, 1  | * | mov [esp+3Ch+var_3C], eax ",gcc,1
"loc_406474:   | * | mov ecx, edi ",gcc,1
"mov [esp+3Ch+var_3C], eax  | * | mov eax, esi ",gcc,1
"mov ecx, edi  | * | call _d_make_comp ",gcc,1
call _d_make_comp  | * | loc_406482:  ,gcc,1
"mov edi, eax  | * | cmp bl, 53h  ",gcc,1
loc_406482:   | * | jz short loc_4064AD ,gcc,1
"cmp bl, 53h   | * | mov eax, [esi+0Ch] ",gcc,1
"jz short loc_4064AD  | * | cmp byte ptr [eax], 45h  ",gcc,1
"mov eax, [esi+0Ch]  | * | jz short loc_4064D0 ",gcc,1
"cmp byte ptr [eax], 45h   | * | test edi, edi ",gcc,1
jz short loc_4064D0  | * | jz loc_4063D8 ,gcc,1
"test edi, edi  | * | mov eax, [esi+20h] ",gcc,1
"jz loc_4063D8  | * | cmp eax, [esi+24h] ",gcc,1
"mov eax, [esi+20h]  | * | jge loc_4063D8 ",gcc,1
"jge loc_4063D8  | * | mov [edx+eax*4], edi ",gcc,1
"mov [edx+eax*4], edi  | * | mov [esi+20h], eax ",gcc,1
inc eax  | * | loc_4064AD:  ,gcc,1
"mov [esi+20h], eax  | * | mov eax, [esi+0Ch] ",gcc,1
"loc_4064AD:   | * | mov bl, [eax] ",gcc,1
"mov eax, [esi+0Ch]  | * | jmp loc_40635C ",gcc,1
"mov bl, [eax]  | * | align 4 ",gcc,1
jmp loc_40635C  | * | loc_4064B8:  ,gcc,1
"align 4  | * | mov edi, eax ",gcc,2
loc_4064B8:   | * | jmp short loc_406482 ,gcc,1
"mov edi, eax  | * | loc_4064BC:  ",gcc,1
"jmp short loc_406482  | * | mov al, [eax+1] ",gcc,1
"loc_4064BC:   | * | cmp al, 54h  ",gcc,1
"mov al, [eax+1]  | * | jz short loc_4064C7 ",gcc,1
"cmp al, 54h   | * | cmp al, 74h  ",gcc,1
jz short loc_4064C7  | * | jnz short loc_406464 ,gcc,1
"cmp al, 74h   | * | loc_4064C7:  ",gcc,1
"jnz short loc_406464  | * | mov eax, esi ",gcc,1
loc_4064C7:   | * | call _d_type ,gcc,1
"mov eax, esi  | * | jmp short loc_40646B ",gcc,1
call _d_type  | * | loc_4064D0:  ,gcc,1
"jmp short loc_40646B  | * | mov bl, 45h  ",gcc,1
loc_4064D0:   | * | jmp loc_406369 ,gcc,1
"mov bl, 45h   | * | align 4 ",gcc,1
jmp loc_406369  | * | loc_4064D8:  ,gcc,1
loc_4064D8:   | * | jz loc_4063D8 ,gcc,1
"test edi, edi  | * | mov eax, esi ",gcc,2
jz loc_4063D8  | * | call _d_template_args ,gcc,1
"mov eax, esi  | * | mov edx, 4 ",gcc,1
call _d_template_args  | * | jmp short loc_406474 ,gcc,1
"mov edx, 4  | * | align 10h ",gcc,1
jmp short loc_406474  | * | loc_4064F0:  ,gcc,1
"align 10h  | * | mov edx, 1 ",gcc,1
"loc_4064F0:   | * | mov eax, esi ",gcc,1
"mov edx, 1  | * | call _d_substitution ",gcc,1
"mov eax, esi  | * | jmp loc_40646B ",gcc,2
call _d_substitution  | * | align 4 ,gcc,1
jmp loc_40646B  | * | loc_406504:  ,gcc,1
"align 4  | * | lea eax, [edx+1] ",gcc,1
"loc_406504:   | * | mov [esi+0Ch], eax ",gcc,1
"lea eax, [edx+1]  | * | mov al, [edx+1] ",gcc,1
"mov [esi+0Ch], eax  | * | cmp al, 73h  ",gcc,1
"mov al, [edx+1]  | * | jz loc_4065C4 ",gcc,1
"cmp al, 73h   | * | cmp al, 64h  ",gcc,1
jz loc_4065C4  | * | jz loc_4065A1 ,gcc,1
"cmp al, 64h   | * | mov edi, 0FFFFFFFFh ",gcc,1
jz loc_4065A1  | * | loc_406522:  ,gcc,1
"mov edi, 0FFFFFFFFh  | * | mov eax, esi ",gcc,1
loc_406522:   | * | call _d_name ,gcc,1
"call _d_name  | * | test eax, eax ",gcc,3
"mov ebp, eax  | * | jz short loc_40654A ",gcc,1
"test eax, eax  | * | mov eax, [eax] ",gcc,2
"jz short loc_40654A  | * | cmp eax, 40h  ",gcc,1
"mov eax, [eax]  | * | jz short loc_40654A ",gcc,1
"cmp eax, 40h   | * | cmp eax, 42h  ",gcc,1
jz short loc_40654A  | * | jz short loc_40654A ,gcc,1
"cmp eax, 42h   | * | mov eax, esi ",gcc,1
jz short loc_40654A  | * | call _d_discriminator ,gcc,1
call _d_discriminator  | * | jz loc_4062EB ,gcc,2
"test eax, eax  | * | loc_40654A:  ",gcc,1
"jz loc_4062EB  | * | cmp edi, 0FFFFFFFFh ",gcc,1
loc_40654A:   | * | jz short loc_4065C0 ,gcc,1
"cmp edi, 0FFFFFFFFh  | * | mov eax, [esi+14h] ",gcc,1
"jz short loc_4065C0  | * | cmp eax, [esi+18h] ",gcc,1
"mov eax, [esi+14h]  | * | jge short loc_406591 ",gcc,1
"cmp eax, [esi+18h]  | * | lea ecx, [eax+eax*2] ",gcc,1
"jge short loc_406591  | * | mov edx, [esi+10h] ",gcc,1
"lea ecx, [eax+eax*2]  | * | lea edx, [edx+ecx*4] ",gcc,1
"mov edx, [esi+10h]  | * | inc eax ",gcc,1
"lea edx, [edx+ecx*4]  | * | mov [esi+14h], eax ",gcc,1
"inc eax  | * | test edx, edx ",gcc,1
"mov [esi+14h], eax  | * | jz short loc_406591 ",gcc,1
"test edx, edx  | * | mov dword ptr [edx], 41h  ",gcc,1
"jz short loc_406591  | * | mov [edx+8], edi ",gcc,1
"mov dword ptr [edx], 41h   | * | mov [edx+4], ebp ",gcc,1
"mov [edx+8], edi  | * | loc_406574:  ",gcc,1
"mov [edx+4], ebp  | * | mov [esp+3Ch+var_3C], edx ",gcc,1
loc_406574:   | * | loc_406577:  ,gcc,1
"mov [esp+3Ch+var_3C], edx  | * | mov ecx, ebx ",gcc,1
"loc_406577:   | * | mov edx, 2 ",gcc,1
"mov edx, 2  | * | call _d_make_comp ",gcc,1
"call _d_make_comp  | * | mov eax, ebx ",gcc,1
pop ebp  | * | loc_406591:  ,gcc,1
"retn  | * | xor edx, edx ",gcc,1
loc_406591:   | * | jmp short loc_406574 ,gcc,1
"xor edx, edx  | * | loc_406595:  ",gcc,1
"jmp short loc_406574  | * | mov eax, esi ",gcc,1
loc_406595:   | * | call _d_template_param ,gcc,1
call _d_template_param  | * | loc_4065A1:  ,gcc,1
"jmp loc_40646B  | * | add edx, 2 ",gcc,1
"loc_4065A1:   | * | mov [esi+0Ch], edx ",gcc,1
"add edx, 2  | * | mov eax, esi ",gcc,2
"mov [esi+0Ch], edx  | * | call _d_compact_number ",gcc,1
"mov edi, eax  | * | jns loc_406522 ",gcc,1
"test eax, eax  | * | xor ebx, ebx ",gcc,1
jns loc_406522  | * | jmp loc_4062F0 ,gcc,1
jmp loc_4062F0  | * | loc_4065C0:  ,gcc,1
"align 10h  | * | mov edx, ebp ",gcc,1
loc_4065C0:   | * | jmp short loc_406574 ,gcc,1
"mov edx, ebp  | * | loc_4065C4:  ",gcc,1
"jmp short loc_406574  | * | add edx, 2 ",gcc,1
"loc_4065C4:   | * | mov [esi+0Ch], edx ",gcc,1
"mov [esi+0Ch], edx  | * | call _d_discriminator ",gcc,1
"test eax, eax  | * | mov ecx, 0Eh ",gcc,1
"jz loc_4062EB  | * | mov edx, offset aStringLiteral  ",gcc,1
"mov ecx, 0Eh  | * | mov eax, esi ",gcc,1
"mov edx, offset aStringLiteral   | * | call _d_make_name ",gcc,1
call _d_make_name  | * | jmp short loc_406577 ,gcc,1
"mov [esp+3Ch+var_3C], eax  | * | loc_4065EF:  ",gcc,1
"jmp short loc_406577  | * | mov [ebp+0], edi ",gcc,1
"loc_4065EF:   | * | test edi, edi ",gcc,1
"mov [ebp+0], edi  | * | jz loc_4062EB ",gcc,1
"test edi, edi  | * | mov eax, [esi+0Ch] ",gcc,1
"jz loc_4062EB  | * | cmp byte ptr [eax], 45h  ",gcc,1
"mov eax, [esi+0Ch]  | * | jnz loc_4062EB ",gcc,1
"cmp byte ptr [eax], 45h   | * | inc eax ",gcc,1
"jnz loc_4062EB  | * | mov [esi+0Ch], eax ",gcc,1
"inc eax  | * | mov ebx, [esp+3Ch+var_20] ",gcc,1
"mov [esi+0Ch], eax  | * | jmp loc_4062B7 ",gcc,1
"mov ebx, [esp+3Ch+var_20]  | * | _d_name endp ",gcc,1
jmp loc_4062B7  | * | align 4 ,gcc,1
_d_name endp  | * | _d_type proc near  ,gcc,1
"sub esp, 2Ch  | * | mov ecx, [eax+0Ch] ",gcc,1
"mov ebx, eax  | * | movsx eax, byte ptr [ecx] ",gcc,1
"mov ecx, [eax+0Ch]  | * | cmp al, 72h  ",gcc,1
"movsx eax, byte ptr [ecx]  | * | jz short loc_406648 ",gcc,1
"cmp al, 72h   | * | cmp al, 56h  ",gcc,1
jz short loc_406648  | * | jz short loc_406648 ,gcc,2
"cmp al, 4Bh   | * | lea edx, [eax-30h]  ",gcc,1
"jz short loc_406648  | * | cmp dl, 4Ah ",gcc,1
"lea edx, [eax-30h]   | * | ja def_40663E  ",gcc,1
"cmp dl, 4Ah  | * | movzx edx, dl ",gcc,1
ja def_40663E   | * | jmp ds:jpt_40663E[edx*4]  ,gcc,1
"movzx edx, dl  | * | align 4 ",gcc,3
jmp ds:jpt_40663E[edx*4]   | * | loc_406648:  ,gcc,1
"align 4  | * | xor ecx, ecx ",gcc,1
"loc_406648:   | * | lea edx, [esp+3Ch+var_20] ",gcc,1
"mov eax, ebx  | * | mov esi, eax ",gcc,41
"mov esi, eax  | * | jz short def_40663E  ",gcc,1
"test eax, eax  | * | mov eax, ebx ",gcc,8
jz short def_40663E   | * | call _d_type ,gcc,1
"mov [esi], eax  | * | jz short def_40663E  ",gcc,1
"test eax, eax  | * | mov edx, [esp+3Ch+var_20] ",gcc,1
"jz short def_40663E   | * | test edx, edx ",gcc,1
"mov edx, [esp+3Ch+var_20]  | * | jz short def_40663E  ",gcc,1
"test edx, edx  | * | mov eax, [ebx+20h] ",gcc,2
"jz short def_40663E   | * | cmp eax, [ebx+24h] ",gcc,1
"mov eax, [ebx+20h]  | * | jge short def_40663E  ",gcc,1
"cmp eax, [ebx+24h]  | * | mov ecx, [ebx+1Ch] ",gcc,2
"jge short def_40663E   | * | mov [ecx+eax*4], edx ",gcc,1
"mov ecx, [ebx+1Ch]  | * | inc eax ",gcc,2
"mov [ecx+eax*4], edx  | * | mov [ebx+20h], eax ",gcc,2
"inc eax  | * | mov eax, [esp+3Ch+var_20] ",gcc,1
"mov [ebx+20h], eax  | * | add esp, 2Ch ",gcc,1
"mov eax, [esp+3Ch+var_20]  | * | pop ebx ",gcc,1
pop ebp  | * | loc_40668E:  ,gcc,1
"retn  | * | mov eax, ebx  ",gcc,1
loc_40668E:   | * | call _d_expression ,gcc,1
"mov eax, ebx   | * | mov [esp+3Ch+var_3C], 0 ",gcc,7
"call _d_expression  | * | mov ecx, eax ",gcc,2
"mov [esp+3Ch+var_3C], 0  | * | mov edx, 3Dh  ",gcc,1
"mov edx, 3Dh   | * | call _d_make_comp ",gcc,1
"mov eax, ebx  | * | mov [esp+3Ch+var_20], eax ",gcc,14
"mov [esp+3Ch+var_20], eax  | * | jz short def_40663E  ",gcc,1
"test eax, eax  | * | mov ecx, [ebx+0Ch] ",gcc,1
"jz short def_40663E   | * | mov dl, [ecx] ",gcc,1
"mov ecx, [ebx+0Ch]  | * | test dl, dl ",gcc,1
"mov dl, [ecx]  | * | jz short def_40663E  ",gcc,1
"test dl, dl  | * | inc ecx ",gcc,1
"jz short def_40663E   | * | mov [ebx+0Ch], ecx ",gcc,1
"inc ecx  | * | cmp dl, 45h  ",gcc,1
"mov [ebx+0Ch], ecx  | * | jz short loc_4066F8 ",gcc,1
