idiom,label,count
var_1C = dword ptr -1Ch  | * | var_14 = dword ptr -14h ,data,1
"mov [rbp+var_90C], eax  | * | jmp $+5 ",xcode,1
loc_10000215A:   | * | loc_10000215F:  ,xcode,1
loc_10000215F:   | * | loc_100002164:  ,xcode,1
"jmp $+5  | * | mov eax, [rbp+var_82C] ",xcode,1
"loc_100002164:   | * | add eax, 1 ",xcode,1
"mov eax, [rbp+var_82C]  | * | mov [rbp+var_82C], eax ",xcode,1
"add eax, 1  | * | jmp loc_10000207D ",xcode,1
"mov [rbp+var_82C], eax  | * | loc_10000217A:  ",xcode,1
jmp loc_10000207D  | * | jmp $+5 ,xcode,1
loc_10000217A:   | * | loc_10000217F:  ,xcode,1
"jmp $+5  | * | mov eax, [rbp+var_828] ",xcode,1
"loc_10000217F:   | * | add eax, 1 ",xcode,1
"mov eax, [rbp+var_828]  | * | mov [rbp+var_828], eax ",xcode,1
"add eax, 1  | * | jmp loc_10000205C ",xcode,1
"mov [rbp+var_828], eax  | * | loc_100002195:  ",xcode,1
"jmp loc_10000205C  | * | mov [rbp+var_830], 0 ",xcode,1
loc_100002195:   | * | loc_10000219F:  ,xcode,1
"mov [rbp+var_830], 0  | * | mov eax, [rbp+var_830] ",xcode,1
"loc_10000219F:   | * | cmp eax, [rbp+var_824] ",xcode,1
"mov eax, [rbp+var_830]  | * | jge loc_1000021DE ",xcode,1
"cmp eax, [rbp+var_824]  | * | lea rax, _p ",xcode,2
"jge loc_1000021DE  | * | mov ecx, [rbp+var_830] ",xcode,1
"lea rax, _p  | * | movsxd rdx, [rbp+var_830] ",xcode,1
"mov ecx, [rbp+var_830]  | * | mov [rax+rdx*4], ecx ",xcode,1
"movsxd rdx, [rbp+var_830]  | * | mov eax, [rbp+var_830] ",xcode,1
"mov [rax+rdx*4], ecx  | * | add eax, 1 ",xcode,2
"mov eax, [rbp+var_830]  | * | mov [rbp+var_830], eax ",xcode,1
"add eax, 1  | * | jmp loc_10000219F ",xcode,1
"mov [rbp+var_830], eax  | * | loc_1000021DE:  ",xcode,1
"jmp loc_10000219F  | * | mov eax, cs:_m ",xcode,1
"loc_1000021DE:   | * | add eax, 1 ",xcode,1
"mov eax, cs:_m  | * | mov [rbp+var_834], eax ",xcode,1
"add eax, 1  | * | mov [rbp+var_838], 0 ",xcode,1
"mov [rbp+var_834], eax  | * | loc_1000021F9:  ",xcode,1
"mov [rbp+var_838], 0  | * | mov eax, [rbp+var_838] ",xcode,1
"loc_1000021F9:   | * | cmp eax, cs:_m ",xcode,1
"mov eax, [rbp+var_838]  | * | jge loc_100002236 ",xcode,1
"cmp eax, cs:_m  | * | lea rax, _cnt ",xcode,1
"jge loc_100002236  | * | movsxd rcx, [rbp+var_838] ",xcode,1
"lea rax, _cnt  | * | mov dword ptr [rax+rcx*4], 0 ",xcode,1
"movsxd rcx, [rbp+var_838]  | * | mov eax, [rbp+var_838] ",xcode,1
"mov dword ptr [rax+rcx*4], 0  | * | add eax, 1 ",xcode,1
"mov eax, [rbp+var_838]  | * | mov [rbp+var_838], eax ",xcode,1
"add eax, 1  | * | jmp loc_1000021F9 ",xcode,1
"mov [rbp+var_838], eax  | * | loc_100002236:  ",xcode,1
"jmp loc_1000021F9  | * | mov rax, 14h ",xcode,1
"loc_100002236:   | * | lea rcx, _v ",xcode,1
"mov rax, 14h  | * | mov [rbp+var_D0], rcx ",xcode,1
"lea rcx, _v  | * | mov rcx, [rbp+var_D0] ",xcode,1
"mov [rbp+var_D0], rcx  | * | mov rdx, [rcx+8] ",xcode,1
"mov rcx, [rbp+var_D0]  | * | mov rcx, [rcx] ",xcode,1
"mov rdx, [rcx+8]  | * | sub rdx, rcx ",xcode,1
"mov rcx, [rcx]  | * | mov [rbp+var_918], rax ",xcode,1
"sub rdx, rcx  | * | mov rax, rdx ",xcode,1
"mov [rbp+var_918], rax  | * | cqo ",xcode,1
"mov rax, rdx  | * | mov rcx, [rbp+var_918] ",xcode,1
cqo  | * | idiv rcx ,xcode,2
"mov rcx, [rbp+var_918]  | * | mov esi, eax ",xcode,1
"idiv rcx  | * | sub esi, 1 ",xcode,1
"mov esi, eax  | * | mov [rbp+var_83C], esi ",xcode,1
"sub esi, 1  | * | loc_100002283:  ",xcode,1
"mov [rbp+var_83C], esi  | * | cmp [rbp+var_83C], 0 ",xcode,1
loc_100002283:   | * | jl loc_1000024D0 ,xcode,1
"cmp [rbp+var_83C], 0  | * | lea rax, _q ",xcode,1
"jl loc_1000024D0  | * | lea rcx, _v ",xcode,1
"lea rax, _q  | * | movsxd rdx, [rbp+var_83C] ",xcode,1
"lea rcx, _v  | * | mov [rbp+var_C0], rcx ",xcode,1
"movsxd rdx, [rbp+var_83C]  | * | mov [rbp+var_C8], rdx ",xcode,1
"mov [rbp+var_C0], rcx  | * | mov rdx, [rbp+var_C0] ",xcode,1
"mov [rbp+var_C8], rdx  | * | mov rsi, [rbp+var_C8] ",xcode,1
"mov rdx, [rbp+var_C0]  | * | mov rdx, [rdx] ",xcode,1
"mov rsi, [rbp+var_C8]  | * | imul rsi, 14h ",xcode,1
"mov rdx, [rdx]  | * | add rdx, rsi ",xcode,7
"imul rsi, 14h  | * | mov edi, [rdx] ",xcode,2
"add rdx, rsi  | * | mov [rbp+var_840], edi ",xcode,1
"mov edi, [rdx]  | * | movsxd rdx, [rbp+var_83C] ",xcode,1
"mov [rbp+var_840], edi  | * | mov [rbp+var_B0], rcx ",xcode,1
"movsxd rdx, [rbp+var_83C]  | * | mov [rbp+var_B8], rdx ",xcode,1
"mov [rbp+var_B0], rcx  | * | mov rdx, [rbp+var_B0] ",xcode,1
"mov [rbp+var_B8], rdx  | * | mov rsi, [rbp+var_B8] ",xcode,1
"mov rdx, [rbp+var_B0]  | * | mov rdx, [rdx] ",xcode,2
"mov rsi, [rbp+var_B8]  | * | imul rsi, 14h ",xcode,1
"imul rsi, 14h  | * | mov edi, [rdx+4] ",xcode,2
"add rdx, rsi  | * | mov [rbp+var_844], edi ",xcode,1
"mov edi, [rdx+4]  | * | movsxd rdx, [rbp+var_83C] ",xcode,1
"mov [rbp+var_844], edi  | * | mov [rbp+var_A0], rcx ",xcode,1
"movsxd rdx, [rbp+var_83C]  | * | mov [rbp+var_A8], rdx ",xcode,1
"mov [rbp+var_A0], rcx  | * | mov rdx, [rbp+var_A0] ",xcode,1
"mov [rbp+var_A8], rdx  | * | mov rsi, [rbp+var_A8] ",xcode,1
"mov rdx, [rbp+var_A0]  | * | mov rdx, [rdx] ",xcode,1
"mov rsi, [rbp+var_A8]  | * | imul rsi, 14h ",xcode,1
"imul rsi, 14h  | * | mov edi, [rdx+8] ",xcode,2
"add rdx, rsi  | * | mov [rbp+var_848], edi ",xcode,1
"mov edi, [rdx+8]  | * | movsxd rdx, [rbp+var_83C] ",xcode,1
"mov [rbp+var_848], edi  | * | mov [rbp+var_90], rcx ",xcode,1
"movsxd rdx, [rbp+var_83C]  | * | mov [rbp+var_98], rdx ",xcode,1
"mov [rbp+var_90], rcx  | * | mov rdx, [rbp+var_90] ",xcode,1
"mov [rbp+var_98], rdx  | * | mov rsi, [rbp+var_98] ",xcode,1
"mov rdx, [rbp+var_90]  | * | mov rdx, [rdx] ",xcode,1
"mov rsi, [rbp+var_98]  | * | imul rsi, 14h ",xcode,1
"imul rsi, 14h  | * | mov edi, [rdx+0Ch] ",xcode,1
"add rdx, rsi  | * | mov [rbp+var_84C], edi ",xcode,1
"mov edi, [rdx+0Ch]  | * | movsxd rdx, [rbp+var_83C] ",xcode,1
"mov [rbp+var_84C], edi  | * | mov [rbp+var_80], rcx ",xcode,1
"movsxd rdx, [rbp+var_83C]  | * | mov [rbp+var_88], rdx ",xcode,1
"mov [rbp+var_80], rcx  | * | mov rcx, [rbp+var_80] ",xcode,2
"mov [rbp+var_88], rdx  | * | mov rdx, [rbp+var_88] ",xcode,1
"mov rcx, [rbp+var_80]  | * | mov rcx, [rcx] ",xcode,1
"mov rdx, [rbp+var_88]  | * | imul rdx, 14h ",xcode,1
"mov rcx, [rcx]  | * | add rcx, rdx ",xcode,2
"imul rdx, 14h  | * | mov edi, [rcx+10h] ",xcode,1
"add rcx, rdx  | * | mov [rbp+var_850], edi ",xcode,1
"mov edi, [rcx+10h]  | * | movsxd rcx, [rbp+var_844] ",xcode,1
"mov [rbp+var_850], edi  | * | movsxd rdx, [rbp+var_840] ",xcode,1
"movsxd rcx, [rbp+var_844]  | * | imul rdx, 5DC4h ",xcode,1
"movsxd rdx, [rbp+var_840]  | * | add rax, rdx ",xcode,1
"imul rdx, 5DC4h  | * | mov edi, [rax+rcx*4]  ",xcode,2
"add rax, rdx  | * | call __Z2gpi  ",xcode,2
"mov edi, [rax+rcx*4]   | * | lea rcx, _q ",xcode,2
"call __Z2gpi   | * | mov [rbp+var_854], eax ",xcode,1
"lea rcx, _q  | * | movsxd rdx, [rbp+var_84C] ",xcode,1
"mov [rbp+var_854], eax  | * | movsxd rsi, [rbp+var_848] ",xcode,1
"movsxd rdx, [rbp+var_84C]  | * | imul rsi, 5DC4h ",xcode,1
"movsxd rsi, [rbp+var_848]  | * | add rcx, rsi ",xcode,1
"imul rsi, 5DC4h  | * | mov edi, [rcx+rdx*4]  ",xcode,2
"add rcx, rsi  | * | call __Z2gpi  ",xcode,2
"mov edi, [rcx+rdx*4]   | * | mov [rbp+var_858], eax ",xcode,1
"call __Z2gpi   | * | mov eax, [rbp+var_854] ",xcode,1
"mov [rbp+var_858], eax  | * | cmp eax, [rbp+var_858] ",xcode,1
"mov eax, [rbp+var_854]  | * | jz loc_1000024B5 ",xcode,1
"cmp eax, [rbp+var_858]  | * | call _rand ",xcode,1
"jz loc_1000024B5  | * | and eax, 1 ",xcode,1
"call _rand  | * | cmp eax, 0 ",xcode,2
"and eax, 1  | * | jz loc_10000244D ",xcode,1
"cmp eax, 0  | * | lea rax, _p ",xcode,2
"jz loc_10000244D  | * | mov ecx, [rbp+var_858] ",xcode,1
"lea rax, _p  | * | movsxd rdx, [rbp+var_854] ",xcode,1
"mov ecx, [rbp+var_858]  | * | mov [rax+rdx*4], ecx ",xcode,1
"movsxd rdx, [rbp+var_854]  | * | jmp loc_100002464 ",xcode,1
"mov [rax+rdx*4], ecx  | * | loc_10000244D:  ",xcode,1
"jmp loc_100002464  | * | lea rax, _p ",xcode,1
"loc_10000244D:   | * | mov ecx, [rbp+var_854] ",xcode,1
"lea rax, _p  | * | movsxd rdx, [rbp+var_858] ",xcode,1
"mov ecx, [rbp+var_854]  | * | mov [rax+rdx*4], ecx ",xcode,1
"movsxd rdx, [rbp+var_858]  | * | loc_100002464:  ",xcode,1
"mov [rax+rdx*4], ecx  | * | lea rax, _cnt ",xcode,1
"loc_100002464:   | * | mov ecx, [rbp+var_824] ",xcode,1
"lea rax, _cnt  | * | add ecx, 0FFFFFFFFh ",xcode,1
"mov ecx, [rbp+var_824]  | * | mov [rbp+var_824], ecx ",xcode,1
"add ecx, 0FFFFFFFFh  | * | movsxd rdx, [rbp+var_850] ",xcode,1
"mov [rbp+var_824], ecx  | * | mov ecx, [rax+rdx*4] ",xcode,1
"movsxd rdx, [rbp+var_850]  | * | add ecx, 1 ",xcode,1
"mov ecx, [rax+rdx*4]  | * | mov [rax+rdx*4], ecx ",xcode,1
"add ecx, 1  | * | movsxd rdx, [rbp+var_850] ",xcode,1
"mov [rax+rdx*4], ecx  | * | cmp dword ptr [rax+rdx*4], 1 ",xcode,1
"movsxd rdx, [rbp+var_850]  | * | jle loc_1000024B0 ",xcode,1
"cmp dword ptr [rax+rdx*4], 1  | * | mov eax, [rbp+var_850] ",xcode,1
"jle loc_1000024B0  | * | mov [rbp+var_834], eax ",xcode,1
"mov eax, [rbp+var_850]  | * | loc_1000024B0:  ",xcode,1
"mov [rbp+var_834], eax  | * | jmp $+5 ",xcode,1
loc_1000024B0:   | * | loc_1000024B5:  ,xcode,1
loc_1000024B5:   | * | loc_1000024BA:  ,xcode,1
"jmp $+5  | * | mov eax, [rbp+var_83C] ",xcode,1
"loc_1000024BA:   | * | add eax, 0FFFFFFFFh ",xcode,1
"mov eax, [rbp+var_83C]  | * | mov [rbp+var_83C], eax ",xcode,1
"add eax, 0FFFFFFFFh  | * | jmp loc_100002283 ",xcode,1
"mov [rbp+var_83C], eax  | * | loc_1000024D0:  ",xcode,1
"jmp loc_100002283  | * | mov [rbp+var_824], 0 ",xcode,1
"loc_1000024D0:   | * | mov [rbp+var_85C], 1 ",xcode,1
"mov [rbp+var_824], 0  | * | loc_1000024E4:  ",xcode,1
"mov [rbp+var_85C], 1  | * | mov eax, [rbp+var_85C] ",xcode,1
"loc_1000024E4:   | * | mov ecx, cs:_n ",xcode,1
"mov eax, [rbp+var_85C]  | * | shl ecx, 1 ",xcode,1
"sub ecx, 1  | * | jg loc_1000025AF ",xcode,1
"cmp eax, ecx  | * | lea rax, _f ",xcode,1
"jg loc_1000025AF  | * | movsxd rcx, [rbp+var_85C] ",xcode,1
"lea rax, _f  | * | mov edx, [rax+rcx*4] ",xcode,1
"movsxd rcx, [rbp+var_85C]  | * | mov [rbp+var_860], edx ",xcode,1
"mov edx, [rax+rcx*4]  | * | loc_100002518:  ",xcode,1
"mov [rbp+var_860], edx  | * | lea rax, _w ",xcode,1
"loc_100002518:   | * | lea rcx, _f ",xcode,1
"lea rax, _w  | * | mov edx, [rbp+var_860] ",xcode,1
"lea rcx, _f  | * | movsxd rsi, [rbp+var_85C] ",xcode,1
"mov edx, [rbp+var_860]  | * | mov edi, [rcx+rsi*4] ",xcode,1
"movsxd rsi, [rbp+var_85C]  | * | movsxd rcx, [rbp+var_85C] ",xcode,1
"movsxd rcx, [rbp+var_85C]  | * | cmp edx, edi ",xcode,1
"add edi, [rax+rcx*4]  | * | jge loc_100002594 ",xcode,1
"cmp edx, edi  | * | lea rax, _q ",xcode,1
"jge loc_100002594  | * | mov ecx, [rbp+var_824] ",xcode,1
"add edx, 1  | * | movsxd rsi, [rbp+var_860] ",xcode,1
"mov [rbp+var_824], edx  | * | movsxd rdi, [rbp+var_85C] ",xcode,1
"movsxd rsi, [rbp+var_860]  | * | imul rdi, 5DC4h ",xcode,1
"movsxd rdi, [rbp+var_85C]  | * | add rax, rdi ",xcode,1
"add rax, rdi  | * | mov eax, [rbp+var_860] ",xcode,1
"mov [rax+rsi*4], ecx  | * | add eax, 1 ",xcode,1
"mov eax, [rbp+var_860]  | * | mov [rbp+var_860], eax ",xcode,1
"add eax, 1  | * | jmp loc_100002518 ",xcode,1
"mov [rbp+var_860], eax  | * | loc_100002594:  ",xcode,1
jmp loc_100002518  | * | jmp $+5 ,xcode,1
loc_100002594:   | * | loc_100002599:  ,xcode,1
"jmp $+5  | * | mov eax, [rbp+var_85C] ",xcode,1
"loc_100002599:   | * | add eax, 1 ",xcode,1
"mov eax, [rbp+var_85C]  | * | mov [rbp+var_85C], eax ",xcode,1
"add eax, 1  | * | jmp loc_1000024E4 ",xcode,1
"mov [rbp+var_85C], eax  | * | loc_1000025AF:  ",xcode,1
"jmp loc_1000024E4  | * | mov [rbp+var_864], 0 ",xcode,1
loc_1000025AF:   | * | loc_1000025B9:  ,xcode,1
"mov [rbp+var_864], 0  | * | mov eax, [rbp+var_864] ",xcode,1
"loc_1000025B9:   | * | cmp eax, [rbp+var_824] ",xcode,1
"mov eax, [rbp+var_864]  | * | jge loc_1000025F8 ",xcode,1
"jge loc_1000025F8  | * | mov ecx, [rbp+var_864] ",xcode,1
"lea rax, _p  | * | movsxd rdx, [rbp+var_864] ",xcode,1
"mov ecx, [rbp+var_864]  | * | mov [rax+rdx*4], ecx ",xcode,1
"movsxd rdx, [rbp+var_864]  | * | mov eax, [rbp+var_864] ",xcode,1
"mov eax, [rbp+var_864]  | * | mov [rbp+var_864], eax ",xcode,1
"add eax, 1  | * | jmp loc_1000025B9 ",xcode,1
"mov [rbp+var_864], eax  | * | loc_1000025F8:  ",xcode,1
"jmp loc_1000025B9  | * | mov rdi, cs:__ZNSt3__14coutE_ptr ",xcode,1
"loc_1000025F8:   | * | lea rsi, aCase  ",xcode,1
"mov rdi, cs:__ZNSt3__14coutE_ptr  | * | mov [rbp+var_868], 0 ",xcode,1
"lea rsi, aCase   | * | mov [rbp+var_86C], 0 ",xcode,1
"mov [rbp+var_868], 0  | * | call j___ZNSt3__1lsINS_11char_traitsIcEEEERNS_13basic_ostreamIcT_EES6_PKc  ",xcode,1
"mov [rbp+var_86C], 0  | * | mov esi, [rbp+var_78C] ",xcode,1
"call j___ZNSt3__1lsINS_11char_traitsIcEEEERNS_13basic_ostreamIcT_EES6_PKc   | * | mov rdi, rax ",xcode,1
"mov esi, [rbp+var_78C]  | * | call __ZNSt3__113basic_ostreamIcNS_11char_traitsIcEEElsEi  ",xcode,1
"mov rdi, rax  | * | lea rsi, asc_100005EB9  ",xcode,1
"call __ZNSt3__113basic_ostreamIcNS_11char_traitsIcEEElsEi   | * | mov rdi, rax ",xcode,1
"lea rsi, asc_100005EB9   | * | call j___ZNSt3__1lsINS_11char_traitsIcEEEERNS_13basic_ostreamIcT_EES6_PKc  ",xcode,1
"mov rdi, rax  | * | mov [rbp+var_870], 0 ",xcode,1
"call j___ZNSt3__1lsINS_11char_traitsIcEEEERNS_13basic_ostreamIcT_EES6_PKc   | * | mov [rbp+var_920], rax ",xcode,1
"mov [rbp+var_870], 0  | * | loc_10000264D:  ",xcode,1
"mov [rbp+var_920], rax  | * | mov eax, [rbp+var_870] ",xcode,1
"loc_10000264D:   | * | cmp eax, cs:_m ",xcode,1
"mov eax, [rbp+var_870]  | * | jge loc_100003160 ",xcode,1
"cmp eax, cs:_m  | * | lea rax, _y ",xcode,1
"jge loc_100003160  | * | lea rcx, _x ",xcode,1
"lea rax, _y  | * | movsxd rdx, [rbp+var_870] ",xcode,1
"lea rcx, _x  | * | mov esi, [rcx+rdx*4] ",xcode,1
"movsxd rdx, [rbp+var_870]  | * | mov [rbp+var_874], esi ",xcode,1
"mov esi, [rcx+rdx*4]  | * | movsxd rcx, [rbp+var_870] ",xcode,1
"mov [rbp+var_874], esi  | * | mov esi, [rax+rcx*4] ",xcode,1
"movsxd rcx, [rbp+var_870]  | * | mov [rbp+var_878], esi ",xcode,1
"mov esi, [rax+rcx*4]  | * | loc_10000268D:  ",xcode,1
"mov [rbp+var_878], esi  | * | mov al, 0 ",xcode,1
"loc_10000268D:   | * | mov rcx, 14h ",xcode,1
"mov al, 0  | * | lea rdx, _u ",xcode,1
"mov rcx, 14h  | * | mov esi, [rbp+var_868] ",xcode,1
"lea rdx, _u  | * | mov [rbp+var_78], rdx ",xcode,1
"mov esi, [rbp+var_868]  | * | mov rdx, [rbp+var_78] ",xcode,1
"mov [rbp+var_78], rdx  | * | mov rdi, [rdx+8] ",xcode,1
"mov rdx, [rbp+var_78]  | * | mov rdx, [rdx] ",xcode,1
"mov rdi, [rdx+8]  | * | sub rdi, rdx ",xcode,1
"mov rdx, [rdx]  | * | mov [rbp+var_921], al ",xcode,1
"sub rdi, rdx  | * | mov rax, rdi ",xcode,1
"mov [rbp+var_921], al  | * | cqo ",xcode,1
"mov rax, rdi  | * | idiv rcx ",xcode,1
"cqo  | * | mov r8d, eax ",xcode,1
"idiv rcx  | * | cmp esi, r8d ",xcode,1
"mov r8d, eax  | * | mov r9b, [rbp+var_921] ",xcode,1
"cmp esi, r8d  | * | mov [rbp+var_922], r9b ",xcode,1
"mov r9b, [rbp+var_921]  | * | jge loc_10000271F ",xcode,1
"mov [rbp+var_922], r9b  | * | lea rax, _u ",xcode,1
"jge loc_10000271F  | * | movsxd rcx, [rbp+var_868] ",xcode,1
"lea rax, _u  | * | mov [rbp+var_68], rax ",xcode,1
"movsxd rcx, [rbp+var_868]  | * | mov [rbp+var_70], rcx ",xcode,1
"mov [rbp+var_68], rax  | * | mov rax, [rbp+var_68] ",xcode,3
"mov [rbp+var_70], rcx  | * | mov rcx, [rbp+var_70] ",xcode,2
"mov rax, [rbp+var_68]  | * | mov rax, [rax] ",xcode,1
"mov rcx, [rbp+var_70]  | * | imul rcx, 14h ",xcode,1
"mov rax, [rax]  | * | add rax, rcx ",xcode,1
"imul rcx, 14h  | * | mov edx, [rax+10h] ",xcode,1
"add rax, rcx  | * | cmp edx, [rbp+var_870] ",xcode,1
"mov edx, [rax+10h]  | * | setle sil ",xcode,1
"cmp edx, [rbp+var_870]  | * | mov [rbp+var_922], sil ",xcode,1
setle sil  | * | loc_10000271F:  ,xcode,1
"mov [rbp+var_922], sil  | * | mov al, [rbp+var_922] ",xcode,1
"loc_10000271F:   | * | test al, 1 ",xcode,1
"mov al, [rbp+var_922]  | * | jnz loc_100002732 ",xcode,1
"test al, 1  | * | jmp loc_1000028BB ",xcode,1
jnz loc_100002732  | * | loc_100002732:  ,xcode,1
"jmp loc_1000028BB  | * | lea rax, _q ",xcode,1
"loc_100002732:   | * | lea rcx, _u ",xcode,1
"lea rax, _q  | * | movsxd rdx, [rbp+var_868] ",xcode,1
"lea rcx, _u  | * | mov [rbp+var_58], rcx ",xcode,1
"movsxd rdx, [rbp+var_868]  | * | mov [rbp+var_60], rdx ",xcode,1
"mov [rbp+var_58], rcx  | * | mov rdx, [rbp+var_58] ",xcode,2
"mov [rbp+var_60], rdx  | * | mov rsi, [rbp+var_60] ",xcode,2
"mov rdx, [rbp+var_58]  | * | mov rdx, [rdx] ",xcode,1
"mov rsi, [rbp+var_60]  | * | imul rsi, 14h ",xcode,1
"add rdx, rsi  | * | mov [rbp+var_87C], edi ",xcode,1
"mov edi, [rdx]  | * | movsxd rdx, [rbp+var_868] ",xcode,1
"mov [rbp+var_87C], edi  | * | mov [rbp+var_48], rcx ",xcode,1
"movsxd rdx, [rbp+var_868]  | * | mov [rbp+var_50], rdx ",xcode,1
"mov [rbp+var_48], rcx  | * | mov rdx, [rbp+var_48] ",xcode,1
"mov [rbp+var_50], rdx  | * | mov rsi, [rbp+var_50] ",xcode,1
"mov rdx, [rbp+var_48]  | * | mov rdx, [rdx] ",xcode,1
"mov rsi, [rbp+var_50]  | * | imul rsi, 14h ",xcode,1
"add rdx, rsi  | * | mov [rbp+var_880], edi ",xcode,1
"mov edi, [rdx+4]  | * | movsxd rdx, [rbp+var_868] ",xcode,1
"mov [rbp+var_880], edi  | * | mov [rbp+var_38], rcx ",xcode,1
"movsxd rdx, [rbp+var_868]  | * | mov [rbp+var_40], rdx ",xcode,1
"mov [rbp+var_38], rcx  | * | mov rdx, [rbp+var_38] ",xcode,2
"mov [rbp+var_40], rdx  | * | mov rsi, [rbp+var_40] ",xcode,2
"mov rdx, [rbp+var_38]  | * | mov rdx, [rdx] ",xcode,1
"mov rsi, [rbp+var_40]  | * | imul rsi, 14h ",xcode,1
"add rdx, rsi  | * | mov [rbp+var_884], edi ",xcode,1
"mov edi, [rdx+8]  | * | movsxd rdx, [rbp+var_868] ",xcode,1
"mov [rbp+var_884], edi  | * | mov [rbp+var_28], rcx ",xcode,1
"movsxd rdx, [rbp+var_868]  | * | mov [rbp+var_30], rdx ",xcode,1
"mov [rbp+var_28], rcx  | * | mov rcx, [rbp+var_28] ",xcode,2
"mov [rbp+var_30], rdx  | * | mov rdx, [rbp+var_30] ",xcode,2
"mov rcx, [rbp+var_28]  | * | mov rcx, [rcx] ",xcode,1
"mov rdx, [rbp+var_30]  | * | imul rdx, 14h ",xcode,1
"imul rdx, 14h  | * | mov edi, [rcx+0Ch] ",xcode,1
"add rcx, rdx  | * | mov [rbp+var_888], edi ",xcode,1
"mov edi, [rcx+0Ch]  | * | movsxd rcx, [rbp+var_880] ",xcode,1
"mov [rbp+var_888], edi  | * | movsxd rdx, [rbp+var_87C] ",xcode,1
"movsxd rcx, [rbp+var_880]  | * | imul rdx, 5DC4h ",xcode,1
"movsxd rdx, [rbp+var_87C]  | * | add rax, rdx ",xcode,1
"call __Z2gpi   | * | mov [rbp+var_88C], eax ",xcode,1
"lea rcx, _q  | * | movsxd rdx, [rbp+var_888] ",xcode,1
"mov [rbp+var_88C], eax  | * | movsxd rsi, [rbp+var_884] ",xcode,1
"movsxd rdx, [rbp+var_888]  | * | imul rsi, 5DC4h ",xcode,1
"movsxd rsi, [rbp+var_884]  | * | add rcx, rsi ",xcode,1
"mov edi, [rcx+rdx*4]   | * | mov [rbp+var_890], eax ",xcode,1
"call __Z2gpi   | * | mov eax, [rbp+var_88C] ",xcode,1
"mov [rbp+var_890], eax  | * | cmp eax, [rbp+var_890] ",xcode,1
"mov eax, [rbp+var_88C]  | * | jz loc_1000028A5 ",xcode,1
"cmp eax, [rbp+var_890]  | * | call _rand ",xcode,1
"jz loc_1000028A5  | * | and eax, 1 ",xcode,1
"and eax, 1  | * | jz loc_100002889 ",xcode,1
"jz loc_100002889  | * | mov ecx, [rbp+var_890] ",xcode,1
"lea rax, _p  | * | movsxd rdx, [rbp+var_88C] ",xcode,1
"mov ecx, [rbp+var_890]  | * | mov [rax+rdx*4], ecx ",xcode,1
"movsxd rdx, [rbp+var_88C]  | * | jmp loc_1000028A0 ",xcode,1
"mov [rax+rdx*4], ecx  | * | loc_100002889:  ",xcode,1
"jmp loc_1000028A0  | * | lea rax, _p ",xcode,1
"loc_100002889:   | * | mov ecx, [rbp+var_88C] ",xcode,1
"lea rax, _p  | * | movsxd rdx, [rbp+var_890] ",xcode,1
"mov ecx, [rbp+var_88C]  | * | mov [rax+rdx*4], ecx ",xcode,1
"movsxd rdx, [rbp+var_890]  | * | loc_1000028A0:  ",xcode,1
"mov [rax+rdx*4], ecx  | * | jmp $+5 ",xcode,1
loc_1000028A0:   | * | loc_1000028A5:  ,xcode,1
"jmp $+5  | * | mov eax, [rbp+var_868] ",xcode,1
"loc_1000028A5:   | * | add eax, 1 ",xcode,1
"mov eax, [rbp+var_868]  | * | mov [rbp+var_868], eax ",xcode,1
"add eax, 1  | * | jmp loc_10000268D ",xcode,1
"mov [rbp+var_868], eax  | * | loc_1000028BB:  ",xcode,1
"jmp loc_10000268D  | * | mov [rbp+var_894], 0 ",xcode,1
"loc_1000028BB:   | * | mov [rbp+var_898], 0 ",xcode,1
"mov [rbp+var_894], 0  | * | mov [rbp+var_89C], 0 ",xcode,1
"mov [rbp+var_898], 0  | * | mov eax, [rbp+var_834] ",xcode,1
"mov [rbp+var_89C], 0  | * | cmp eax, [rbp+var_870] ",xcode,1
"mov eax, [rbp+var_834]  | * | setz cl ",xcode,1
"cmp eax, [rbp+var_870]  | * | and cl, 1 ",xcode,1
"setz cl  | * | movzx eax, cl ",xcode,7
"and cl, 1  | * | mov [rbp+var_8A0], eax ",xcode,1
"movzx eax, cl  | * | mov edi, cs:dword_1112CBF28  ",xcode,1
"mov [rbp+var_8A0], eax  | * | call __Z2gpi  ",xcode,1
"mov edi, cs:dword_1112CBF28   | * | lea rdx, _q ",xcode,1
"call __Z2gpi   | * | movsxd rsi, [rbp+var_878] ",xcode,12
"lea rdx, _q  | * | movsxd r8, [rbp+var_874] ",xcode,12
"movsxd rsi, [rbp+var_878]  | * | imul r8, 5DC4h ",xcode,12
"movsxd r8, [rbp+var_874]  | * | add rdx, r8 ",xcode,12
"imul r8, 5DC4h  | * | mov edi, [rdx+rsi*4]  ",xcode,19
"add rdx, r8  | * | mov [rbp+var_928], eax ",xcode,1
"mov edi, [rdx+rsi*4]   | * | call __Z2gpi  ",xcode,12
"mov [rbp+var_928], eax  | * | lea rdx, _q ",xcode,1
"call __Z2gpi   | * | mov edi, [rbp+var_928] ",xcode,1
"lea rdx, _q  | * | cmp edi, eax ",xcode,5
"mov edi, [rbp+var_928]  | * | setz cl ",xcode,1
"cmp edi, eax  | * | and cl, 1 ",xcode,6
"and cl, 1  | * | mov r9d, [rbp+var_894] ",xcode,6
"movzx eax, cl  | * | add r9d, eax ",xcode,6
