idiom,label,count
"push rbp  | * | mov al, dil ",xcode,1
"mov [rbp+var_A0], rsi  | * | mov [rbp+var_E8], 0 ",xcode,1
"mov [rbp+var_E0], rbx  | * | mov rsi, [rbp+var_E0] ",xcode,1
"mov [rbp+var_E8], 0  | * | mov rdi, [rbp+var_E8] ",xcode,1
"mov rsi, [rbp+var_E0]  | * | mov [rbp+var_D0], rsi ",xcode,1
"mov rdi, [rbp+var_E8]  | * | mov [rbp+var_D8], rdi ",xcode,1
"mov [rbp+var_D0], rsi  | * | mov rsi, [rbp+var_D0] ",xcode,1
"mov [rbp+var_D8], rdi  | * | mov [rbp+var_C8], rdx ",xcode,1
"mov rsi, [rbp+var_D0]  | * | mov rdx, [rbp+var_C8] ",xcode,1
"mov [rbp+var_C8], rdx  | * | mov rdx, [rdx] ",xcode,1
"mov rdx, [rbp+var_C8]  | * | mov [rbp+var_B8], rsi ",xcode,1
"mov rdx, [rdx]  | * | mov [rbp+var_C0], rdx ",xcode,1
"mov [rbp+var_B8], rsi  | * | mov rdx, [rbp+var_B8] ",xcode,1
"mov [rbp+var_C0], rdx  | * | mov rsi, rdx ",xcode,1
"mov rdx, [rbp+var_B8]  | * | mov [rbp+var_B0], rsi ",xcode,1
"mov rsi, rdx  | * | mov [rbp+var_A8], rcx ",xcode,1
"mov [rbp+var_B0], rsi  | * | mov rcx, [rbp+var_A8] ",xcode,1
"mov [rbp+var_A8], rcx  | * | mov rcx, [rcx] ",xcode,1
"mov rcx, [rbp+var_A8]  | * | mov [rdx], rcx ",xcode,1
"mov rcx, [rcx]  | * | mov [rbp+var_140], rax ",xcode,1
"mov [rdx], rcx  | * | lea rax, _v ",xcode,1
"mov [rbp+var_140], rax  | * | add rax, 5DC0h ",xcode,1
"lea rax, _v  | * | mov rcx, [rbp+var_140] ",xcode,1
"add rax, 5DC0h  | * | add rcx, 18h ",xcode,1
"mov rcx, [rbp+var_140]  | * | cmp rcx, rax ",xcode,1
"add rcx, 18h  | * | mov [rbp+var_138], rcx ",xcode,1
"cmp rcx, rax  | * | jnz loc_10000249C ",xcode,1
"mov [rbp+var_138], rcx  | * | lea rdi, ___cxx_global_array_dtor  ",xcode,1
"jnz loc_10000249C  | * | mov rsi, 0  ",xcode,1
"lea rdi, ___cxx_global_array_dtor   | * | lea rdx, __mh_execute_header  ",xcode,1
"mov rsi, 0   | * | call ___cxa_atexit ",xcode,1
"lea rdx, __mh_execute_header   | * | mov [rbp+var_144], eax ",xcode,1
"call ___cxa_atexit  | * | add rsp, 140h ",xcode,1
"mov [rbp+var_144], eax  | * | pop rbx ",xcode,1
"add rsp, 140h  | * | pop r14 ",xcode,1
pop rbx  | * | pop rbp ,xcode,1
pop r14  | * | retn ,xcode,1
pop rbp  | * | ___cxx_global_var_init endp ,xcode,1
___cxx_global_var_init endp  | * | ___cxx_global_array_dtor proc near  ,xcode,1
var_28 = qword ptr -28h  | * | var_8 = qword ptr -8 ,data,1
"push rbp  | * | sub rsp, 40h ",xcode,1
"mov rbp, rsp  | * | lea rax, _v ",xcode,1
"sub rsp, 40h  | * | add rax, 5DC0h ",xcode,1
"lea rax, _v  | * | mov [rbp+var_8], rdi ",xcode,1
"add rax, 5DC0h  | * | mov [rbp+var_20], rax ",xcode,1
"mov [rbp+var_8], rdi  | * | loc_1000026CD:  ",xcode,1
"mov [rbp+var_20], rax  | * | mov rax, [rbp+var_20] ",xcode,1
"loc_1000026CD:   | * | add rax, 0FFFFFFFFFFFFFFE8h ",xcode,1
"mov rax, [rbp+var_20]  | * | mov rdi, rax ",xcode,1
"add rax, 0FFFFFFFFFFFFFFE8h  | * | mov [rbp+var_28], rax ",xcode,1
"mov rdi, rax  | * | call j___ZNSt3__16vectorIiNS_9allocatorIiEEED1Ev  ",xcode,2
"mov [rbp+var_28], rax  | * | jmp $+5 ",xcode,1
call j___ZNSt3__16vectorIiNS_9allocatorIiEEED1Ev   | * | loc_1000026E6:  ,xcode,1
"jmp $+5  | * | lea rax, _v ",xcode,2
"loc_1000026E6:   | * | mov rcx, [rbp+var_28] ",xcode,1
"lea rax, _v  | * | cmp rcx, rax ",xcode,2
"mov rcx, [rbp+var_28]  | * | mov [rbp+var_20], rcx ",xcode,1
"cmp rcx, rax  | * | jnz loc_1000026CD ",xcode,1
"mov [rbp+var_20], rcx  | * | add rsp, 40h ",xcode,1
jnz loc_1000026CD  | * | pop rbp ,xcode,1
"add rsp, 40h  | * | retn ",xcode,1
pop rbp  | * | ___cxx_global_array_dtor endp ,xcode,1
"retn  | * | lea rcx, _v ",xcode,1
"___cxx_global_array_dtor endp  | * | mov esi, edx ",xcode,1
"lea rcx, _v  | * | mov [rbp-10h], rax ",xcode,1
"mov esi, edx  | * | mov [rbp-14h], esi ",xcode,1
"mov [rbp-10h], rax  | * | mov rax, [rbp-28h] ",xcode,1
"mov [rbp-14h], esi  | * | cmp rcx, rax ",xcode,1
"mov rax, [rbp-28h]  | * | mov [rbp-30h], rax ",xcode,1
"cmp rcx, rax  | * | jz loc_100002756 ",xcode,1
"mov [rbp-30h], rax  | * | loc_100002725:  ",xcode,1
"jz loc_100002756  | * | mov rax, [rbp-30h] ",xcode,1
"loc_100002725:   | * | add rax, 0FFFFFFFFFFFFFFE8h ",xcode,1
"mov rax, [rbp-30h]  | * | mov rdi, rax ",xcode,1
"add rax, 0FFFFFFFFFFFFFFE8h  | * | mov [rbp-38h], rax ",xcode,1
"mov [rbp-38h], rax  | * | jmp $+5 ",xcode,1
call j___ZNSt3__16vectorIiNS_9allocatorIiEEED1Ev   | * | loc_10000273E:  ,xcode,1
"loc_10000273E:   | * | mov rcx, [rbp-38h] ",xcode,1
"mov rcx, [rbp-38h]  | * | mov [rbp-30h], rcx ",xcode,1
"cmp rcx, rax  | * | jnz loc_100002725 ",xcode,1
"mov [rbp-30h], rcx  | * | loc_100002756:  ",xcode,1
jnz loc_100002725  | * | jmp $+5 ,xcode,1
loc_100002756:   | * | loc_10000275B:  ,xcode,1
"jmp $+5  | * | mov rdi, [rbp-10h] ",xcode,1
loc_10000275B:   | * | call __Unwind_Resume ,xcode,1
"mov rdi, [rbp-10h]  | * | mov ecx, edx ",xcode,1
"call __Unwind_Resume  | * | mov rdi, rax ",xcode,6
"mov ecx, edx  | * | mov [rbp-3Ch], ecx ",xcode,1
"mov rdi, rax  | * | call ___clang_call_terminate ",xcode,7
"mov [rbp-3Ch], ecx  | * | align 20h ",xcode,1
call ___clang_call_terminate  | * | ___cxx_global_var_init1 proc near  ,xcode,1
var_5C = dword ptr -5Ch  | * | var_50 = qword ptr -50h ,data,1
var_38 = qword ptr -38h  | * | var_24 = dword ptr -24h ,data,1
var_24 = dword ptr -24h  | * | var_18 = qword ptr -18h ,data,1
"push rbp  | * | sub rsp, 60h ",xcode,1
"mov rbp, rsp  | * | lea rax, _s ",xcode,1
"sub rsp, 60h  | * | mov [rbp+var_58], rax ",xcode,1
"lea rax, _s  | * | mov rax, [rbp+var_58] ",xcode,1
"mov [rbp+var_58], rax  | * | mov [rbp+var_50], rax ",xcode,2
"mov rax, [rbp+var_58]  | * | mov rax, [rbp+var_50] ",xcode,2
"mov [rbp+var_50], rax  | * | mov [rbp+var_48], rax ",xcode,1
"mov rax, [rbp+var_50]  | * | mov rcx, [rbp+var_48] ",xcode,1
"mov [rbp+var_48], rax  | * | mov [rbp+var_40], rcx ",xcode,1
"mov rcx, [rbp+var_48]  | * | mov rcx, [rbp+var_40] ",xcode,2
"mov [rbp+var_40], rcx  | * | mov [rbp+var_38], rcx ",xcode,1
"mov rcx, [rbp+var_40]  | * | mov rcx, [rbp+var_38] ",xcode,1
"mov [rbp+var_38], rcx  | * | mov [rbp+var_30], rcx ",xcode,1
"mov rcx, [rbp+var_38]  | * | mov [rbp+var_18], rax ",xcode,1
"mov [rbp+var_30], rcx  | * | mov rax, [rbp+var_18] ",xcode,1
"mov [rbp+var_18], rax  | * | mov [rbp+var_10], rax ",xcode,1
"mov rax, [rbp+var_18]  | * | mov rax, [rbp+var_10] ",xcode,1
"mov [rbp+var_10], rax  | * | mov [rbp+var_8], rax ",xcode,1
"mov rax, [rbp+var_10]  | * | mov rax, [rbp+var_8] ",xcode,1
"mov [rbp+var_8], rax  | * | mov [rbp+var_20], rax ",xcode,1
"mov rax, [rbp+var_8]  | * | mov [rbp+var_24], 0 ",xcode,1
"mov [rbp+var_20], rax  | * | loc_1000027DE:  ",xcode,1
"mov [rbp+var_24], 0  | * | cmp [rbp+var_24], 3 ",xcode,1
loc_1000027DE:   | * | jnb loc_10000280C ,xcode,1
"cmp [rbp+var_24], 3  | * | mov eax, [rbp+var_24] ",xcode,1
"jnb loc_10000280C  | * | mov ecx, eax ",xcode,1
"mov eax, [rbp+var_24]  | * | mov rdx, [rbp+var_20] ",xcode,1
"mov ecx, eax  | * | mov qword ptr [rdx+rcx*8], 0 ",xcode,1
"mov rdx, [rbp+var_20]  | * | mov eax, [rbp+var_24] ",xcode,1
"mov qword ptr [rdx+rcx*8], 0  | * | add eax, 1 ",xcode,1
"mov eax, [rbp+var_24]  | * | mov [rbp+var_24], eax ",xcode,1
"add eax, 1  | * | jmp loc_1000027DE ",xcode,1
"mov [rbp+var_24], eax  | * | loc_10000280C:  ",xcode,1
"jmp loc_1000027DE  | * | mov rax, cs:__ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEED1Ev_ptr ",xcode,1
"loc_10000280C:   | * | lea rcx, _s ",xcode,1
"mov rax, cs:__ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEED1Ev_ptr  | * | lea rdx, __mh_execute_header  ",xcode,1
"lea rcx, _s  | * | mov rdi, rax  ",xcode,1
"lea rdx, __mh_execute_header   | * | mov rsi, rcx  ",xcode,1
"mov rdi, rax   | * | call ___cxa_atexit ",xcode,1
"mov rsi, rcx   | * | mov [rbp+var_5C], eax ",xcode,1
"call ___cxa_atexit  | * | add rsp, 60h ",xcode,1
"mov [rbp+var_5C], eax  | * | pop rbp ",xcode,1
"add rsp, 60h  | * | retn ",xcode,1
pop rbp  | * | ___cxx_global_var_init1 endp ,xcode,1
___cxx_global_var_init1 endp  | * | public __GLOBAL__I_a ,xcode,1
align 20h  | * | __GLOBAL__I_a proc near  ,xcode,1
public __GLOBAL__I_a  | * | push rbp ,xcode,1
"__GLOBAL__I_a proc near   | * | mov rbp, rsp ",xcode,1
push rbp  | * | call ___cxx_global_var_init ,xcode,1
"mov rbp, rsp  | * | call ___cxx_global_var_init1 ",xcode,1
call ___cxx_global_var_init  | * | pop rbp ,xcode,1
call ___cxx_global_var_init1  | * | retn ,xcode,1
pop rbp  | * | __GLOBAL__I_a endp ,xcode,1
retn  | * | __ZNSt3__16vectorIiNS_9allocatorIiEEED1Ev proc near ,xcode,1
__ZNSt3__16vectorIiNS_9allocatorIiEEED1Ev proc near  | * | push rbp ,xcode,1
"mov rbp, rsp  | * | mov [rbp+var_8], rdi ",xcode,4
"sub rsp, 10h  | * | mov rdi, [rbp+var_8] ",xcode,3
"mov [rbp+var_8], rdi  | * | call j___ZNSt3__16vectorIiNS_9allocatorIiEEED2Ev  ",xcode,1
"mov rdi, [rbp+var_8]  | * | add rsp, 10h ",xcode,3
call j___ZNSt3__16vectorIiNS_9allocatorIiEEED2Ev   | * | pop rbp ,xcode,1
pop rbp  | * | __ZNSt3__16vectorIiNS_9allocatorIiEEED1Ev endp ,xcode,1
__ZNSt3__16vectorIiNS_9allocatorIiEEED1Ev endp  | * | ___clang_call_terminate proc near  ,xcode,1
___clang_call_terminate proc near   | * | push rbp ,xcode,1
"mov rbp, rsp  | * | call ___cxa_begin_catch ",xcode,1
"sub rsp, 10h  | * | mov [rbp+var_8], rax ",xcode,1
call ___cxa_begin_catch  | * | call __ZSt9terminatev  ,xcode,1
"mov [rbp+var_8], rax  | * | ___clang_call_terminate endp ",xcode,1
call __ZSt9terminatev   | * | align 10h ,xcode,1
___clang_call_terminate endp  | * | __ZNSt3__1rsIcNS_11char_traitsIcEENS_9allocatorIcEEEERNS_13basic_istreamIT_T0_EES9_RNS_12basic_stringIS6_S7_T1_EE proc near ,xcode,1
var_2CC = dword ptr -2CCh  | * | var_2C0 = qword ptr -2C0h ,data,1
var_2C8 = qword ptr -2C8h  | * | var_2B2 = byte ptr -2B2h ,data,1
var_2C0 = qword ptr -2C0h  | * | var_2B1 = byte ptr -2B1h ,data,1
var_2B2 = byte ptr -2B2h  | * | var_2B0 = qword ptr -2B0h ,data,1
var_2B1 = byte ptr -2B1h  | * | var_2A8 = qword ptr -2A8h ,data,1
var_2B0 = qword ptr -2B0h  | * | var_2A0 = dword ptr -2A0h ,data,1
var_2A8 = qword ptr -2A8h  | * | var_29C = dword ptr -29Ch ,data,1
var_2A0 = dword ptr -2A0h  | * | var_298 = qword ptr -298h ,data,1
var_29C = dword ptr -29Ch  | * | var_290 = qword ptr -290h ,data,1
var_278 = qword ptr -278h  | * | var_262 = byte ptr -262h ,data,1
var_270 = qword ptr -270h  | * | var_261 = byte ptr -261h ,data,1
var_262 = byte ptr -262h  | * | var_260 = dword ptr -260h ,data,1
var_261 = byte ptr -261h  | * | var_25C = dword ptr -25Ch ,data,1
var_260 = dword ptr -260h  | * | var_258 = byte ptr -258h ,data,1
var_25C = dword ptr -25Ch  | * | var_250 = qword ptr -250h ,data,1
var_258 = byte ptr -258h  | * | var_248 = qword ptr -248h ,data,1
var_248 = qword ptr -248h  | * | var_234 = dword ptr -234h ,data,1
var_234 = dword ptr -234h  | * | var_228 = byte ptr -228h ,data,1
var_228 = byte ptr -228h  | * | var_218 = qword ptr -218h ,data,1
var_218 = qword ptr -218h  | * | var_206 = byte ptr -206h ,data,1
var_210 = qword ptr -210h  | * | var_205 = byte ptr -205h ,data,1
var_206 = byte ptr -206h  | * | var_1F8 = qword ptr -1F8h ,data,1
var_205 = byte ptr -205h  | * | var_1F0 = qword ptr -1F0h ,data,1
var_140 = qword ptr -140h  | * | var_12C = dword ptr -12Ch ,data,1
var_12C = dword ptr -12Ch  | * | var_11C = dword ptr -11Ch ,data,1
var_11C = dword ptr -11Ch  | * | var_110 = qword ptr -110h ,data,1
var_118 = qword ptr -118h  | * | var_104 = dword ptr -104h ,data,1
var_104 = dword ptr -104h  | * | var_F4 = dword ptr -0F4h ,data,1
var_F4 = dword ptr -0F4h  | * | var_E8 = qword ptr -0E8h ,data,1
var_D0 = qword ptr -0D0h  | * | var_A0 = qword ptr -0A0h ,data,1
var_C8 = qword ptr -0C8h  | * | var_98 = qword ptr -98h ,data,1
var_A0 = qword ptr -0A0h  | * | var_88 = qword ptr -88h ,data,1
var_98 = qword ptr -98h  | * | var_80 = qword ptr -80h ,data,2
var_70 = qword ptr -70h  | * | var_60 = dword ptr -60h ,data,1
var_68 = qword ptr -68h  | * | var_59 = byte ptr -59h ,data,1
var_60 = dword ptr -60h  | * | var_58 = qword ptr -58h ,data,1
var_59 = byte ptr -59h  | * | var_50 = qword ptr -50h ,data,1
var_58 = qword ptr -58h  | * | var_45 = byte ptr -45h ,data,1
var_50 = qword ptr -50h  | * | var_44 = dword ptr -44h ,data,1
var_45 = byte ptr -45h  | * | var_40 = qword ptr -40h ,data,1
var_44 = dword ptr -44h  | * | var_38 = qword ptr -38h ,data,1
var_30 = qword ptr -30h  | * | var_1C = dword ptr -1Ch ,data,1
var_28 = qword ptr -28h  | * | var_18 = dword ptr -18h ,data,1
var_1C = dword ptr -1Ch  | * | var_14 = dword ptr -14h ,data,1
var_18 = dword ptr -18h  | * | var_10 = qword ptr -10h ,data,1
var_14 = dword ptr -14h  | * | var_8 = dword ptr -8 ,data,1
var_10 = qword ptr -10h  | * | var_1 = byte ptr -1 ,data,1
"push rbp  | * | sub rsp, 2D0h ",xcode,2
"mov rbp, rsp  | * | mov [rbp+var_218], rdi ",xcode,1
"sub rsp, 2D0h  | * | mov [rbp+var_220], rsi ",xcode,1
"mov [rbp+var_218], rdi  | * | mov rsi, [rbp+var_218] ",xcode,1
"mov [rbp+var_220], rsi  | * | lea rdi, [rbp+var_228] ",xcode,1
"mov rsi, [rbp+var_218]  | * | xor edx, edx ",xcode,1
"lea rdi, [rbp+var_228]  | * | call __ZNSt3__113basic_istreamIcNS_11char_traitsIcEEE6sentryC1ERS3_b  ",xcode,1
"xor edx, edx  | * | jmp $+5 ",xcode,1
call __ZNSt3__113basic_istreamIcNS_11char_traitsIcEEE6sentryC1ERS3_b   | * | loc_1000028C3:  ,xcode,1
"jmp $+5  | * | lea rax, [rbp+var_228] ",xcode,1
"loc_1000028C3:   | * | mov [rbp+var_210], rax ",xcode,1
"lea rax, [rbp+var_228]  | * | mov rax, [rbp+var_210] ",xcode,1
"mov [rbp+var_210], rax  | * | mov cl, [rax] ",xcode,1
"mov rax, [rbp+var_210]  | * | mov [rbp+var_262], cl ",xcode,1
"mov cl, [rax]  | * | mov al, [rbp+var_262] ",xcode,1
"mov [rbp+var_262], cl  | * | test al, 1 ",xcode,1
"mov al, [rbp+var_262]  | * | jnz loc_1000028F3 ",xcode,1
"test al, 1  | * | jmp loc_100002FDF ",xcode,1
jnz loc_1000028F3  | * | loc_1000028F3:  ,xcode,1
"jmp loc_100002FDF  | * | mov rax, [rbp+var_220] ",xcode,1
"loc_1000028F3:   | * | mov [rbp+var_1F8], rax ",xcode,1
"mov rax, [rbp+var_220]  | * | mov rax, [rbp+var_1F8] ",xcode,1
"mov [rbp+var_1F8], rax  | * | mov [rbp+var_1F0], rax ",xcode,1
"mov rax, [rbp+var_1F8]  | * | mov [rbp+var_148], rax ",xcode,1
"mov [rbp+var_1F0], rax  | * | mov rcx, [rbp+var_148] ",xcode,1
"mov [rbp+var_148], rax  | * | mov [rbp+var_140], rcx ",xcode,1
"mov rcx, [rbp+var_148]  | * | mov rcx, [rbp+var_140] ",xcode,1
"mov [rbp+var_140], rcx  | * | mov [rbp+var_138], rcx ",xcode,1
"mov rcx, [rbp+var_140]  | * | mov rcx, [rbp+var_138] ",xcode,1
"mov [rbp+var_138], rcx  | * | movzx edx, byte ptr [rcx] ",xcode,1
"mov rcx, [rbp+var_138]  | * | and edx, 1 ",xcode,1
"and edx, 1  | * | mov [rbp+var_270], rax ",xcode,1
"cmp edx, 0  | * | jz loc_1000029FF ",xcode,1
"mov [rbp+var_270], rax  | * | lea rax, [rbp+var_205] ",xcode,1
"jz loc_1000029FF  | * | mov rcx, [rbp+var_270] ",xcode,1
"lea rax, [rbp+var_205]  | * | mov [rbp+var_160], rcx ",xcode,1
"mov rcx, [rbp+var_270]  | * | mov rdx, [rbp+var_160] ",xcode,1
"mov [rbp+var_160], rcx  | * | mov [rbp+var_158], rdx ",xcode,1
"mov rdx, [rbp+var_160]  | * | mov rdx, [rbp+var_158] ",xcode,1
"mov [rbp+var_158], rdx  | * | mov [rbp+var_150], rdx ",xcode,1
"mov rdx, [rbp+var_158]  | * | mov rdx, [rbp+var_150] ",xcode,1
"mov [rbp+var_150], rdx  | * | mov rdx, [rdx+10h] ",xcode,1
"mov rdx, [rbp+var_150]  | * | mov [rbp+var_205], 0 ",xcode,1
"mov rdx, [rdx+10h]  | * | mov [rbp+var_168], rdx ",xcode,1
"mov [rbp+var_205], 0  | * | mov [rbp+var_170], rax ",xcode,1
"mov [rbp+var_168], rdx  | * | mov rax, [rbp+var_170] ",xcode,1
"mov [rbp+var_170], rax  | * | mov sil, [rax] ",xcode,1
"mov rax, [rbp+var_170]  | * | mov rax, [rbp+var_168] ",xcode,1
"mov sil, [rax]  | * | mov [rax], sil ",xcode,2
"mov rax, [rbp+var_168]  | * | mov [rbp+var_188], rcx ",xcode,1
"mov [rax], sil  | * | mov [rbp+var_190], 0 ",xcode,1
"mov [rbp+var_188], rcx  | * | mov rax, [rbp+var_188] ",xcode,1
"mov [rbp+var_190], 0  | * | mov rdx, [rbp+var_190] ",xcode,1
"mov rax, [rbp+var_188]  | * | mov [rbp+var_180], rax ",xcode,1
"mov rdx, [rbp+var_190]  | * | mov rax, [rbp+var_180] ",xcode,1
"mov [rbp+var_180], rax  | * | mov [rbp+var_178], rax ",xcode,1
"mov rax, [rbp+var_180]  | * | mov rax, [rbp+var_178] ",xcode,1
"mov [rbp+var_178], rax  | * | mov [rax+8], rdx ",xcode,1
"mov rax, [rbp+var_178]  | * | jmp loc_100002AC9 ",xcode,1
"mov [rax+8], rdx  | * | loc_1000029FF:  ",xcode,1
"jmp loc_100002AC9  | * | lea rax, [rbp+var_206] ",xcode,1
"loc_1000029FF:   | * | mov rcx, [rbp+var_270] ",xcode,1
"lea rax, [rbp+var_206]  | * | mov [rbp+var_1B8], rcx ",xcode,1
"mov rcx, [rbp+var_270]  | * | mov rdx, [rbp+var_1B8] ",xcode,1
"mov [rbp+var_1B8], rcx  | * | mov [rbp+var_1B0], rdx ",xcode,1
"mov rdx, [rbp+var_1B8]  | * | mov rdx, [rbp+var_1B0] ",xcode,1
"mov [rbp+var_1B0], rdx  | * | mov [rbp+var_1A8], rdx ",xcode,1
"mov rdx, [rbp+var_1B0]  | * | mov rdx, [rbp+var_1A8] ",xcode,1
"mov [rbp+var_1A8], rdx  | * | add rdx, 1 ",xcode,1
"mov rdx, [rbp+var_1A8]  | * | mov [rbp+var_1A0], rdx ",xcode,1
"add rdx, 1  | * | mov rdx, [rbp+var_1A0] ",xcode,1
"mov [rbp+var_1A0], rdx  | * | mov [rbp+var_198], rdx ",xcode,1
"mov rdx, [rbp+var_1A0]  | * | mov rdx, [rbp+var_198] ",xcode,1
"mov [rbp+var_198], rdx  | * | mov [rbp+var_206], 0 ",xcode,1
"mov rdx, [rbp+var_198]  | * | mov [rbp+var_1C0], rdx ",xcode,1
"mov [rbp+var_206], 0  | * | mov [rbp+var_1C8], rax ",xcode,1
"mov [rbp+var_1C0], rdx  | * | mov rax, [rbp+var_1C8] ",xcode,1
"mov [rbp+var_1C8], rax  | * | mov sil, [rax] ",xcode,1
"mov rax, [rbp+var_1C8]  | * | mov rax, [rbp+var_1C0] ",xcode,1
"mov rax, [rbp+var_1C0]  | * | mov [rbp+var_1E0], rcx ",xcode,1
"mov [rax], sil  | * | mov [rbp+var_1E8], 0 ",xcode,1
"mov [rbp+var_1E0], rcx  | * | mov rax, [rbp+var_1E0] ",xcode,1
"mov [rbp+var_1E8], 0  | * | mov rdx, [rbp+var_1E8] ",xcode,1
"mov rax, [rbp+var_1E0]  | * | shl rdx, 1 ",xcode,1
"mov rdx, [rbp+var_1E8]  | * | mov sil, dl ",xcode,1
"shl rdx, 1  | * | mov [rbp+var_1D8], rax ",xcode,1
"mov sil, dl  | * | mov rax, [rbp+var_1D8] ",xcode,1
"mov rax, [rbp+var_1D8]  | * | mov rax, [rbp+var_1D0] ",xcode,1
"mov [rbp+var_1D0], rax  | * | mov [rax], sil ",xcode,1
"mov rax, [rbp+var_1D0]  | * | loc_100002AC9:  ",xcode,1
"mov [rax], sil  | * | mov rax, [rbp+var_218] ",xcode,1
"loc_100002AC9:   | * | mov rcx, [rax] ",xcode,1
"mov rax, [rbp+var_218]  | * | mov rcx, [rcx-18h] ",xcode,7
"mov rcx, [rax]  | * | add rax, rcx ",xcode,8
"mov rcx, [rcx-18h]  | * | mov [rbp+var_110], rax ",xcode,1
"add rax, rcx  | * | mov rax, [rbp+var_110] ",xcode,1
"mov [rbp+var_110], rax  | * | mov rax, [rax+18h] ",xcode,1
"mov rax, [rbp+var_110]  | * | mov [rbp+var_278], rax ",xcode,1
"mov rax, [rax+18h]  | * | mov rax, [rbp+var_278] ",xcode,1
"mov [rbp+var_278], rax  | * | mov [rbp+var_240], rax ",xcode,1
"mov rax, [rbp+var_278]  | * | cmp [rbp+var_240], 0 ",xcode,1
"mov [rbp+var_240], rax  | * | jg loc_100002BAC ",xcode,1
"cmp [rbp+var_240], 0  | * | mov rax, [rbp+var_220] ",xcode,1
"jg loc_100002BAC  | * | mov [rbp+var_E0], rax ",xcode,1
"mov rax, [rbp+var_220]  | * | mov rax, [rbp+var_E0] ",xcode,1
"mov [rbp+var_E0], rax  | * | mov [rbp+var_D8], rax ",xcode,1
"mov rax, [rbp+var_E0]  | * | mov rax, [rbp+var_D8] ",xcode,1
"mov [rbp+var_D8], rax  | * | mov [rbp+var_D0], rax ",xcode,1
"mov rax, [rbp+var_D8]  | * | mov rax, [rbp+var_D0] ",xcode,1
"mov [rbp+var_D0], rax  | * | mov [rbp+var_C8], rax ",xcode,1
"mov rax, [rbp+var_D0]  | * | mov rax, [rbp+var_C8] ",xcode,1
"mov [rbp+var_C8], rax  | * | mov [rbp+var_A0], rax ",xcode,1
"mov rax, [rbp+var_C8]  | * | mov rax, [rbp+var_A0] ",xcode,1
"mov [rbp+var_A0], rax  | * | mov [rbp+var_98], rax ",xcode,1
"mov rax, [rbp+var_A0]  | * | mov rax, [rbp+var_98] ",xcode,1
"mov [rbp+var_98], rax  | * | mov [rbp+var_88], rax ",xcode,1
"mov rax, [rbp+var_98]  | * | mov [rbp+var_E8], 0FFFFFFFFFFFFFFFFh ",xcode,1
"mov [rbp+var_88], rax  | * | mov rax, [rbp+var_E8] ",xcode,1
"mov [rbp+var_E8], 0FFFFFFFFFFFFFFFFh  | * | sub rax, 10h ",xcode,1
"mov rax, [rbp+var_E8]  | * | mov [rbp+var_240], rax ",xcode,1
"sub rax, 10h  | * | jmp loc_100002BAC ",xcode,1
"mov [rbp+var_240], rax  | * | mov ecx, edx ",xcode,1
"jmp loc_100002BAC  | * | mov [rbp+var_230], rax ",xcode,1
"mov ecx, edx  | * | mov [rbp+var_234], ecx ",xcode,2
"mov [rbp+var_230], rax  | * | jmp loc_100002D6E ",xcode,1
"mov [rbp+var_234], ecx  | * | loc_100002BAC:  ",xcode,1
"jmp loc_100002D6E  | * | cmp [rbp+var_240], 0 ",xcode,1
loc_100002BAC:   | * | jg loc_100002BCE ,xcode,1
"cmp [rbp+var_240], 0  | * | mov rax, 7FFFFFFFFFFFFFFFh ",xcode,1
"jg loc_100002BCE  | * | mov [rbp+var_240], rax ",xcode,1
"mov rax, 7FFFFFFFFFFFFFFFh  | * | loc_100002BCE:  ",xcode,1
"mov [rbp+var_240], rax  | * | mov [rbp+var_248], 0 ",xcode,1
"loc_100002BCE:   | * | mov rax, [rbp+var_218] ",xcode,1
"mov [rbp+var_248], 0  | * | mov rcx, [rax] ",xcode,1
"mov rcx, [rcx-18h]  | * | lea rdi, [rbp+var_258]  ",xcode,1
"add rax, rcx  | * | mov rsi, rax ",xcode,1
"lea rdi, [rbp+var_258]   | * | call __ZNKSt3__18ios_base6getlocEv  ",xcode,1
"mov rsi, rax  | * | jmp $+5 ",xcode,1
call __ZNKSt3__18ios_base6getlocEv   | * | loc_100002BFE:  ,xcode,1
"jmp $+5  | * | lea rax, [rbp+var_258] ",xcode,1
"loc_100002BFE:   | * | mov [rbp+var_38], rax ",xcode,1
"lea rax, [rbp+var_258]  | * | mov rsi, cs:__ZNSt3__15ctypeIcE2idE_ptr ",xcode,1
"mov [rbp+var_38], rax  | * | mov rdi, rax ",xcode,1
"mov rsi, cs:__ZNSt3__15ctypeIcE2idE_ptr  | * | call __ZNKSt3__16locale9use_facetERNS0_2idE  ",xcode,3
"mov rdi, rax  | * | mov [rbp+var_280], rax ",xcode,1
call __ZNKSt3__16locale9use_facetERNS0_2idE   | * | jmp $+5 ,xcode,3
"mov [rbp+var_280], rax  | * | loc_100002C24:  ",xcode,1
"jmp $+5  | * | mov rax, [rbp+var_280] ",xcode,1
"loc_100002C24:   | * | mov [rbp+var_288], rax ",xcode,1
"mov rax, [rbp+var_280]  | * | lea rdi, [rbp+var_258]  ",xcode,1
"mov [rbp+var_288], rax  | * | call __ZNSt3__16localeD1Ev  ",xcode,1
